audio_path,word,ipa,ipa_clean,source,split
data/raw/phonemeref_data/audio/hoot/en043956.mp3,hoot,/ˈhuːt/,hut,wordreference,train
data/raw/phonemeref_data/audio/foreskins/en1034891.mp3,foreskins,/ˈfɔːrskɪn/,fɔrskɪn,wordreference,train
data\speechocean\audio\so_train_00666.wav,THEN LYNDA WALKED TO NATURE PARK,ðɛnlɪndəwɔkttuneɪtʃɜrpɑk,ðɛnlɪndəwɔkttuneɪtʃɜrpɑk,speechocean762,validation
data/raw/phonemeref_data/audio/affinity/en1002340.mp3,affinity,/əˈfɪnɪti/,əfɪnɪti,wordreference,train
data/raw/phonemeref_data/audio/therapeutic/en1089373.mp3,therapeutic,/ˌθɛrəˈpjuːtɪk/,θɛrəpjutɪk,wordreference,train
data/raw/phonemeref_data/audio/euro/en1030723.mp3,euro,/ˈjʊərəʊ/,jʊəroʊ,wordreference,train
data/raw/phonemeref_data/audio/travel/en091687.mp3,travel,/ˈtrævəlɪŋ/,trævəlɪŋ,wordreference,train
data/raw/phonemeref_data/audio/glorious/en1037738.mp3,glorious,/ˈglɔːriəs/,glɔriəs,wordreference,train
data\speechocean\audio\so_train_00819.wav,MAYBE IT'S THE SAME MENU,meɪbiɪtsðəseɪmmɛnju,meɪbiɪtsðəseɪmmɛnju,speechocean762,validation
data/raw/phonemeref_data/audio/elevator/en029028.mp3,elevator,/ˈɛlɪveɪtər/,ɛlɪveɪtər,wordreference,train
data/raw/phonemeref_data/audio/giddy/en038389.mp3,giddy,/ˈgɪdi/,gɪdi,wordreference,train
data/raw/phonemeref_data/audio/modular/en1057051.mp3,modular,/ˈmɒdʒʊlər/,mɒdʒʊlər,wordreference,train
data/raw/phonemeref_data/audio/secretly/en1077974.mp3,secretly,/ˈsiːkrɪtli/,sikrɪtli,wordreference,train
data/raw/phonemeref_data/audio/die/en024837.mp3,die,/ˈdaɪ/,daɪ,wordreference,train
data/raw/phonemeref_data/audio/feelings/en033380.mp3,feelings,/ˈfiːlɪŋ/,filɪŋ,wordreference,train
data\speechocean\audio\so_train_00274.wav,TIME FOR ME TO MAKE IT PRETTY,taɪmfɜrmitumeɪkɪtprɪti,taɪmfɜrmitumeɪkɪtprɪti,speechocean762,validation
data/raw/phonemeref_data/audio/expedient/en1031337.mp3,expedient,/ɪkˈspiːdiənt/,ɪkspidiənt,wordreference,train
data/raw/phonemeref_data/audio/figure/en033866.mp3,figure,/ˈfɪɡəd/,fɪgəd,wordreference,train
data/raw/phonemeref_data/audio/those/en089648.mp3,those,/ðəʊz/,ðoʊz,wordreference,train
data/raw/phonemeref_data/audio/acclaim/en1001289.mp3,acclaim,/əˈkleɪm/,əkleɪm,wordreference,train
data/raw/phonemeref_data/audio/ignores/en045019.mp3,ignores,/ɪgˈnɔːr/,ɪgnɔr,wordreference,train
data/raw/phonemeref_data/audio/desks/en024164.mp3,desks,/ˈdɛsk/,dɛsk,wordreference,train
data/raw/phonemeref_data/audio/copyrights/en019572.mp3,copyrights,/ˈkɒpiraɪt/,kɒpiraɪt,wordreference,train
data/raw/phonemeref_data/audio/pinion/en1065594.mp3,pinion,/ˈpɪnjən/,pɪnjən,wordreference,train
data/raw/phonemeref_data/audio/aircraft/en002205.mp3,aircraft,/ˈɛərkrɑːft/,ɛərkrɑft,wordreference,train
data/raw/phonemeref_data/audio/echo/en028535.mp3,echo,/ˈɛkəʊ/,ɛkoʊ,wordreference,train
data/raw/phonemeref_data/audio/mayor/en054313.mp3,mayor,/ˈmɛər/,mɛər,wordreference,train
data/raw/phonemeref_data/audio/thrusts/en090043.mp3,thrusts,/ˈθrʌst/,θrʌst,wordreference,train
data/raw/phonemeref_data/audio/game/en037655.mp3,game,/ˈgeɪm/,geɪm,wordreference,train
data/raw/phonemeref_data/audio/cat/en013325.mp3,cat,/ˈkæt/,kæt,wordreference,train
data/raw/phonemeref_data/audio/sanctity/en1076320.mp3,sanctity,/ˈsæŋktəti/,sæŋktəti,wordreference,train
data\speechocean\audio\so_train_00238.wav,AND TO A LIGHTER HOUSE,ændtuəlaɪtəhaʊs,ændtuəlaɪtəhaʊs,speechocean762,validation
data/raw/phonemeref_data/audio/stanza/en083614.mp3,stanza,/ˈstænzə/,stænzə,wordreference,train
data/raw/phonemeref_data/audio/funeral/en037279.mp3,funeral,/ˈfjuːnərəl/,fjunərəl,wordreference,train
data/raw/phonemeref_data/audio/manly/en053582.mp3,manly,/ˈmænli/,mænli,wordreference,train
data/raw/phonemeref_data/audio/palm/en061648.mp3,palm,/ˈpɑːm/,pɑm,wordreference,train
data/raw/phonemeref_data/audio/expositions/en1031503.mp3,expositions,/ˌɛkspəˈzɪʃən/,ɛkspəzɪʃən,wordreference,train
data/raw/phonemeref_data/audio/cheese/en014455.mp3,cheese,/ˈtʃiːz/,tʃiz,wordreference,train
data/raw/phonemeref_data/audio/dozens/en027129.mp3,dozens,/ˈdʌzən/,dʌzən,wordreference,train
data/raw/phonemeref_data/audio/volcano/en095954.mp3,volcano,/vɒlˈkeɪnəʊ/,vɒlkeɪnoʊ,wordreference,train
data/raw/phonemeref_data/audio/merge/en054888.mp3,merge,/ˈmɜːrdʒ/,mɜrdʒ,wordreference,train
data/raw/phonemeref_data/audio/underlying/en093506.mp3,underlying,/ˌʌndərˈlaɪɪŋ/,ʌndərlaɪɪŋ,wordreference,train
data/raw/phonemeref_data/audio/grovel/en1039287.mp3,grovel,/ˈgrɒvəl/,grɒvəl,wordreference,train
data/raw/phonemeref_data/audio/throats/en089882.mp3,throats,/ˈθrəʊt/,θroʊt,wordreference,train
data/raw/phonemeref_data/audio/theology/en1089341.mp3,theology,/θiˈɒlədʒi/,θiɒlədʒi,wordreference,train
data/raw/phonemeref_data/audio/goldsmith/en1038264.mp3,goldsmith,/ˈɡəʊldˌsmɪθ/,goʊldsmɪθ,wordreference,train
data/raw/phonemeref_data/audio/bills/en008160.mp3,bills,/ˈbɪl/,bɪl,wordreference,train
data/raw/phonemeref_data/audio/embark/en029159.mp3,embark,/ɪmˈbɑːrk/,ɪmbɑrk,wordreference,train
data/raw/phonemeref_data/audio/especial/en030740.mp3,especial,/ɪˈspɛʃəl/,ɪspɛʃəl,wordreference,train
data/raw/phonemeref_data/audio/senseless/en076865.mp3,senseless,/ˈsɛnsləs/,sɛnsləs,wordreference,train
data/raw/phonemeref_data/audio/bloat/en008818.mp3,bloat,/bləʊt/,bloʊt,wordreference,train
data/raw/phonemeref_data/audio/plots/en064692.mp3,plots,/ˈplɒt/,plɒt,wordreference,train
data/raw/phonemeref_data/audio/nightfall/en1059315.mp3,nightfall,/ˈnaɪtfɔːl/,naɪtfɔl,wordreference,train
data/raw/phonemeref_data/audio/wins/en098398.mp3,wins,/ˈwɪn/,wɪn,wordreference,train
data\speechocean\audio\so_train_00460.wav,LISA CAN PEN THE BEAR,lisəkænpɛnðəbɛr,lisəkænpɛnðəbɛr,speechocean762,validation
data/raw/phonemeref_data/audio/anyone/en003544.mp3,anyone,/ˈɛniwʌn/,ɛniwʌn,wordreference,train
data/raw/phonemeref_data/audio/gorges/en039362.mp3,gorges,/ˈgɔːrdʒ/,gɔrdʒ,wordreference,train
data/raw/phonemeref_data/audio/finder/en1033434.mp3,finder,/ˈfaɪndə/,faɪndə,wordreference,train
data/raw/phonemeref_data/audio/hefty/en042587.mp3,hefty,/ˈhɛfti/,hɛfti,wordreference,train
data/raw/phonemeref_data/audio/operable/en1060893.mp3,operable,/ˈɒpərəbəl/,ɒpərəbəl,wordreference,train
data\speechocean\audio\so_train_00792.wav,YOU HAVE THE RIGHT TO GROW,juhævðəraɪttugroʊ,juhævðəraɪttugroʊ,speechocean762,validation
data/raw/phonemeref_data/audio/emission/en1029149.mp3,emission,/ɪˈmɪʃən/,ɪmɪʃən,wordreference,train
data/raw/phonemeref_data/audio/bubbles/en011271.mp3,bubbles,/ˈbʌbəl/,bʌbəl,wordreference,train
data/raw/phonemeref_data/audio/gibberish/en038373.mp3,gibberish,/ˈdʒɪbərɪʃ/,dʒɪbərɪʃ,wordreference,train
data/raw/phonemeref_data/audio/automatically/en1006605.mp3,automatically,/ˌɔːtəˈmætɪkli/,ɔtəmætɪkli,wordreference,train
data/raw/phonemeref_data/audio/prose/en1069214.mp3,prose,/ˈprəʊz/,proʊz,wordreference,train
data/raw/phonemeref_data/audio/greatness/en040035.mp3,greatness,/ˈgreɪtnɪs/,greɪtnɪs,wordreference,train
data/raw/phonemeref_data/audio/they/en089407.mp3,they,/ˈðeɪ/,ðeɪ,wordreference,train
data/raw/phonemeref_data/audio/coexistence/en1016729.mp3,coexistence,/ˌkəʊɪgˈzɪstəns/,koʊɪgzɪstəns,wordreference,train
data/raw/phonemeref_data/audio/cores/en019602.mp3,cores,/ˈkɔː/,kɔ,wordreference,train
data/raw/phonemeref_data/audio/awaken/en005662.mp3,awaken,/əˈweɪkən/,əweɪkən,wordreference,train
data/raw/phonemeref_data/audio/homecoming/en1042261.mp3,homecoming,/ˈhəʊmkʌmɪŋ/,hoʊmkʌmɪŋ,wordreference,train
data/raw/phonemeref_data/audio/playmates/en1066165.mp3,playmates,/ˈpleɪmeɪt/,pleɪmeɪt,wordreference,train
data/raw/phonemeref_data/audio/bribery/en010591.mp3,bribery,/ˈbraɪbəri/,braɪbəri,wordreference,train
data/raw/phonemeref_data/audio/alacrity/en1002906.mp3,alacrity,/əˈlækrɪti/,əlækrɪti,wordreference,train
data\speechocean\audio\so_train_00354.wav,THE UNCLE MUST BE VERY RICH INDEED,ðiʌŋklməstbivɛrirɪtʃɪndid,ðiʌŋklməstbivɛrirɪtʃɪndid,speechocean762,validation
data/raw/phonemeref_data/audio/files/en033885.mp3,files,/ˈfaɪl/,faɪl,wordreference,train
data\speechocean\audio\so_train_01076.wav,AS FOR THE FINAL THREE,æzfɔrðəfaɪnlθri,æzfɔrðəfaɪnlθri,speechocean762,test
data/raw/phonemeref_data/audio/orb/en1061140.mp3,orb,/ˈɔːrb/,ɔrb,wordreference,train
data/raw/phonemeref_data/audio/parrot/en062019.mp3,parrot,/ˈpærət/,pærət,wordreference,train
data/raw/phonemeref_data/audio/wooden/en098965.mp3,wooden,/ˈwʊdən/,wʊdən,wordreference,train
data/raw/phonemeref_data/audio/whats/en097585.mp3,whats,/ˈhwɒt/,hwɒt,wordreference,train
data\speechocean\audio\so_train_01589.wav,SHE MAY BE PHONE,ʃimeɪbifoʊn,ʃimeɪbifoʊn,speechocean762,test
data/raw/phonemeref_data/audio/joyful/en048412.mp3,joyful,/ˈdʒɔɪfʊl/,dʒɔɪfʊl,wordreference,train
data/raw/phonemeref_data/audio/retains/en072792.mp3,retains,/rɪˈteɪn/,rɪteɪn,wordreference,train
data/raw/phonemeref_data/audio/quires/en1070713.mp3,quires,/kwaɪə/,kwaɪə,wordreference,train
data/raw/phonemeref_data/audio/easements/en1028110.mp3,easements,/ˈiːzmənt/,izmənt,wordreference,train
data/raw/phonemeref_data/audio/leagues/en050249.mp3,leagues,/ˈliːg/,lig,wordreference,train
data/raw/phonemeref_data/audio/local/en051937.mp3,local,/ˈləʊkəl/,loʊkəl,wordreference,train
data/raw/phonemeref_data/audio/applause/en1004781.mp3,applause,/əˈplɔːz/,əplɔz,wordreference,train
data/raw/phonemeref_data/audio/enthusiasm/en030259.mp3,enthusiasm,/ɪnˈθjuːziæzəm/,ɪnθjuziæzəm,wordreference,train
data/raw/phonemeref_data/audio/ordinances/en1061197.mp3,ordinances,/ˈɔːdɪnəns/,ɔdɪnəns,wordreference,train
data/raw/phonemeref_data/audio/Buddhist/en1011578.mp3,Buddhist,/ˈbʊdɪst/,bʊdɪst,wordreference,train
data\speechocean\audio\so_train_00788.wav,THE RACE IS TOO CLOSE TO CALL,ðəreɪsɪztukloʊstukɔl,ðəreɪsɪztukloʊstukɔl,speechocean762,validation
data/raw/phonemeref_data/audio/branded/en010185.mp3,branded,/ˈbrændɪd/,brændɪd,wordreference,train
data/raw/phonemeref_data/audio/kindness/en049022.mp3,kindness,/ˈkaɪndnəs/,kaɪndnəs,wordreference,train
data\speechocean\audio\so_train_00935.wav,WHAT'S THE BEST WAY TO GET A HOLD OF YOU,wətsðəbɛstweɪtugɛtəhoʊldəvju,wətsðəbɛstweɪtugɛtəhoʊldəvju,speechocean762,test
data/raw/phonemeref_data/audio/buyer/en012123.mp3,buyer,/ˈbaɪər/,baɪər,wordreference,train
data/raw/phonemeref_data/audio/party/en062158.mp3,party,/ˈpɑːrti/,pɑrti,wordreference,train
data/raw/phonemeref_data/audio/spoon/en082769.mp3,spoon,/ˈspuːn/,spun,wordreference,train
data\speechocean\audio\so_train_01584.wav,SHE CAME UP TO MY WITH MY SISTER,ʃikeɪməptumaɪwɪðmaɪsɪstɜr,ʃikeɪməptumaɪwɪðmaɪsɪstɜr,speechocean762,test
data/raw/phonemeref_data/audio/trustee/en092367.mp3,trustee,/trʌˈstiː/,trʌsti,wordreference,train
data/raw/phonemeref_data/audio/rejoices/en071196.mp3,rejoices,/rɪˈdʒɔɪs/,rɪdʒɔɪs,wordreference,train
data/raw/phonemeref_data/audio/foreheads/en035822.mp3,foreheads,/ˈfɒrɪd/,fɒrɪd,wordreference,train
data/raw/phonemeref_data/audio/counter/en020061.mp3,counter,/ˈkaʊntər/,kaʊntər,wordreference,train
data/raw/phonemeref_data/audio/glance/en038667.mp3,glance,/ˈglɑːns/,glɑns,wordreference,train
data\speechocean\audio\so_train_00721.wav,I HAD A GREAT DAY,aɪhædəgreɪtdeɪ,aɪhædəgreɪtdeɪ,speechocean762,validation
data/raw/phonemeref_data/audio/view/en095635.mp3,view,/ˈvjuː/,vju,wordreference,train
data/raw/phonemeref_data/audio/masculine/en1054661.mp3,masculine,/ˈmæskjʊlɪn/,mæskjʊlɪn,wordreference,train
data/raw/phonemeref_data/audio/riots/en073508.mp3,riots,/ˈraɪət/,raɪət,wordreference,train
data/raw/phonemeref_data/audio/collars/en016606.mp3,collars,/ˈkɒlər/,kɒlər,wordreference,train
data/raw/phonemeref_data/audio/litters/en051741.mp3,litters,/ˈlɪtər/,lɪtər,wordreference,train
data/raw/phonemeref_data/audio/expiry/en031906.mp3,expiry,/ɪkˈspaɪəri/,ɪkspaɪəri,wordreference,train
data/raw/phonemeref_data/audio/trillions/en1091699.mp3,trillions,/ˈtrɪljən/,trɪljən,wordreference,train
data/raw/phonemeref_data/audio/toys/en091239.mp3,toys,/ˈtɔɪ/,tɔɪ,wordreference,train
data/raw/phonemeref_data/audio/amusing/en003140.mp3,amusing,/əˈmjuːzɪŋ/,əmjuzɪŋ,wordreference,train
data/raw/phonemeref_data/audio/juxtaposition/en1049538.mp3,juxtaposition,/ˌdʒʌkstəpəˈzɪʃən/,dʒʌkstəpəzɪʃən,wordreference,train
data/raw/phonemeref_data/audio/woeful/en1099631.mp3,woeful,/ˈwəʊfʊl/,woʊfʊl,wordreference,train
data/raw/phonemeref_data/audio/visa/en095824.mp3,visa,/ˈviːzə/,vizə,wordreference,train
data/raw/phonemeref_data/audio/manuals/en053652.mp3,manuals,/ˈmænjuəl/,mænjuəl,wordreference,train
data/raw/phonemeref_data/audio/worker/en099085.mp3,worker,/ˈwɜːrkər/,wɜrkər,wordreference,train
data/raw/phonemeref_data/audio/solid/en081336.mp3,solid,/ˈsɒlɪd/,sɒlɪd,wordreference,train
data/raw/phonemeref_data/audio/crop/en021129.mp3,crop,/ˈkrɒp/,krɒp,wordreference,train
data/raw/phonemeref_data/audio/withal/en1099581.mp3,withal,/wɪˈðɔːl/,wɪðɔl,wordreference,train
data\speechocean\audio\so_train_00862.wav,I HAVE A GOOD IDEA FOR YOU,aɪhævəgʊdaɪdɪʌfɔju,aɪhævəgʊdaɪdɪʌfɔju,speechocean762,test
data/raw/phonemeref_data/audio/lax/en050037.mp3,lax,/ˈlæks/,læks,wordreference,train
data/raw/phonemeref_data/audio/gaiety/en1036272.mp3,gaiety,/ˈgeɪɪti/,geɪɪti,wordreference,train
data/raw/phonemeref_data/audio/partisan/en1063336.mp3,partisan,/ˌpɑːrtɪˈzæn/,pɑrtɪzæn,wordreference,train
data/raw/phonemeref_data/audio/surprisingly/en086774.mp3,surprisingly,/sərˈpraɪzɪŋli/,sərpraɪzɪŋli,wordreference,train
data/raw/phonemeref_data/audio/arrears/en004363.mp3,arrears,/əˈrɪərz/,ərɪərz,wordreference,train
data/raw/phonemeref_data/audio/catastrophes/en013347.mp3,catastrophes,/kəˈtæstrəfi/,kətæstrəfi,wordreference,train
data/raw/phonemeref_data/audio/fairs/en032534.mp3,fairs,/ˈfɛər/,fɛər,wordreference,train
data/raw/phonemeref_data/audio/labyrinth/en1050250.mp3,labyrinth,/ˈlæbərɪnθ/,læbərɪnθ,wordreference,train
data\speechocean\audio\so_train_00826.wav,HENCE THE CYCLE OF THE GAMES IS BRIEF,hɛnsðəsaɪkləvðəgeɪmzɪzbrif,hɛnsðəsaɪkləvðəgeɪmzɪzbrif,speechocean762,validation
data/raw/phonemeref_data/audio/today/en090653.mp3,today,/təˈdeɪ/,tədeɪ,wordreference,train
data/raw/phonemeref_data/audio/intercepts/en1047393.mp3,intercepts,/ˌɪntərˈsɛpt/,ɪntərsɛpt,wordreference,train
data/raw/phonemeref_data/audio/estrangement/en1030560.mp3,estrangement,/ɪˈstreɪndʒmənt/,ɪstreɪndʒmənt,wordreference,train
data/raw/phonemeref_data/audio/demanding/en023551.mp3,demanding,/dɪˈmɑːndɪŋ/,dɪmɑndɪŋ,wordreference,train
data/raw/phonemeref_data/audio/pins/en064011.mp3,pins,/ˈpɪn/,pɪn,wordreference,train
data/raw/phonemeref_data/audio/puns/en068181.mp3,puns,/ˈpʌn/,pʌn,wordreference,train
data\speechocean\audio\so_train_00268.wav,PLUS THEY CAN BE FUN,pləsðeɪkænbifən,pləsðeɪkænbifən,speechocean762,validation
data/raw/phonemeref_data/audio/denomination/en1023474.mp3,denomination,/dɪˌnɒmɪˈneɪʃən/,dɪnɒmɪneɪʃən,wordreference,train
data/raw/phonemeref_data/audio/attendant/en005212.mp3,attendant,/əˈtɛndənt/,ətɛndənt,wordreference,train
data/raw/phonemeref_data/audio/dingy/en025134.mp3,dingy,/ˈdɪndʒi/,dɪndʒi,wordreference,train
data/raw/phonemeref_data/audio/mazes/en054329.mp3,mazes,/ˈmeɪz/,meɪz,wordreference,train
data/raw/phonemeref_data/audio/amendment/en003007.mp3,amendment,/əˈmɛndmənt/,əmɛndmənt,wordreference,train
data/raw/phonemeref_data/audio/wrangler/en1100116.mp3,wrangler,/ˈræŋɡlə/,ræŋglə,wordreference,train
data/raw/phonemeref_data/audio/disappointed/en025350.mp3,disappointed,/ˌdɪsəˈpɔɪntɪd/,dɪsəpɔɪntɪd,wordreference,train
data/raw/phonemeref_data/audio/covering/en020332.mp3,covering,/ˈkʌvərɪŋ/,kʌvərɪŋ,wordreference,train
data/raw/phonemeref_data/audio/staggered/en083298.mp3,staggered,/ˈstægərd/,stægərd,wordreference,train
data/raw/phonemeref_data/audio/powerful/en065951.mp3,powerful,/ˈpaʊərfʊl/,paʊərfʊl,wordreference,train
data/raw/phonemeref_data/audio/insipid/en1046935.mp3,insipid,/ɪnˈsɪpɪd/,ɪnsɪpɪd,wordreference,train
data/raw/phonemeref_data/audio/biased/en008034.mp3,biased,/ˈbaɪəst/,baɪəst,wordreference,train
data\speechocean\audio\so_train_00278.wav,IT IS A GREAT RESOURCE,ɪtɪzəgreɪtrɪsɔrs,ɪtɪzəgreɪtrɪsɔrs,speechocean762,validation
data/raw/phonemeref_data/audio/stove/en084684.mp3,stove,/ˈstəʊv/,stoʊv,wordreference,train
data/raw/phonemeref_data/audio/solar/en081280.mp3,solar,/ˈsəʊlər/,soʊlər,wordreference,train
data/raw/phonemeref_data/audio/apocalypse/en1004656.mp3,apocalypse,/əˈpɒkəlɪps/,əpɒkəlɪps,wordreference,train
data/raw/phonemeref_data/audio/perhaps/en063167.mp3,perhaps,/ˈpræps/,præps,wordreference,train
data/raw/phonemeref_data/audio/elks/en029083.mp3,elks,/ˈɛlk/,ɛlk,wordreference,train
data/raw/phonemeref_data/audio/cots/en019890.mp3,cots,/ˈkɒt/,kɒt,wordreference,train
data/raw/phonemeref_data/audio/malady/en1053846.mp3,malady,/ˈmælədɪ/,mælədɪ,wordreference,train
data/raw/phonemeref_data/audio/despite/en024256.mp3,despite,/dɪˈspaɪt/,dɪspaɪt,wordreference,train
data/raw/phonemeref_data/audio/developer/en024516.mp3,developer,/dɪˈvɛləpər/,dɪvɛləpər,wordreference,train
data/raw/phonemeref_data/audio/isles/en1048560.mp3,isles,/ˈaɪl/,aɪl,wordreference,train
data/raw/phonemeref_data/audio/paramount/en061864.mp3,paramount,/ˈpærəmaʊnt/,pærəmaʊnt,wordreference,train
data/raw/phonemeref_data/audio/transference/en1091098.mp3,transference,/ˈtrænsfərəns/,trænsfərəns,wordreference,train
data/raw/phonemeref_data/audio/sly/en080341.mp3,sly,/ˈslaɪ/,slaɪ,wordreference,train
data\speechocean\audio\so_train_01171.wav,BUT HERE HE COMES AGAIN,bəthɪəhikəmzəgeɪn,bəthɪəhikəmzəgeɪn,speechocean762,test
data/raw/phonemeref_data/audio/adroit/en1002155.mp3,adroit,/əˈdrɔɪt/,ədrɔɪt,wordreference,train
data\speechocean\audio\so_train_01135.wav,LOOK BOY VIOLENCE IS THE RESORT OF THE VIOLENT,lʊkbɔɪvaɪələnsɪzðərɪzɔtəvðəvaɪələnt,lʊkbɔɪvaɪələnsɪzðərɪzɔtəvðəvaɪələnt,speechocean762,test
data/raw/phonemeref_data/audio/explanatory/en1031403.mp3,explanatory,/ɪkˈsplænətəri/,ɪksplænətəri,wordreference,train
data/raw/phonemeref_data/audio/yacht/en099709.mp3,yacht,/ˈjɒt/,jɒt,wordreference,validation
data/raw/phonemeref_data/audio/dejected/en1023059.mp3,dejected,/dɪˈdʒɛktɪd/,dɪdʒɛktɪd,wordreference,train
data/raw/phonemeref_data/audio/cropped/en021135.mp3,cropped,/ˈkrɒpt/,krɒpt,wordreference,train
data/raw/phonemeref_data/audio/seductive/en1078055.mp3,seductive,/sɪˈdʌktɪv/,sɪdʌktɪv,wordreference,train
data/raw/phonemeref_data/audio/alibi/en002353.mp3,alibi,/ˈælɪbaɪ/,ælɪbaɪ,wordreference,train
data/raw/phonemeref_data/audio/grapple/en039781.mp3,grapple,/ˈgræpəl/,græpəl,wordreference,train
data/raw/phonemeref_data/audio/enemy/en029790.mp3,enemy,/ˈɛnəmi/,ɛnəmi,wordreference,train
data/raw/phonemeref_data/audio/craze/en020661.mp3,craze,/ˈkreɪz/,kreɪz,wordreference,train
data/raw/phonemeref_data/audio/unison/en1094332.mp3,unison,/ˈjuːnɪsən/,junɪsən,wordreference,train
data/raw/phonemeref_data/audio/hitherto/en043453.mp3,hitherto,/ˌhɪðərˈtuː/,hɪðərtu,wordreference,train
data/raw/phonemeref_data/audio/coolness/en1019684.mp3,coolness,/ˈkuːlnɪs/,kulnɪs,wordreference,train
data/raw/phonemeref_data/audio/storage/en084608.mp3,storage,/ˈstɔːrɪdʒ/,stɔrɪdʒ,wordreference,train
data/raw/phonemeref_data/audio/plight/en064685.mp3,plight,/ˈplaɪt/,plaɪt,wordreference,train
data/raw/phonemeref_data/audio/chronic/en1015459.mp3,chronic,/ˈkrɒnɪk/,krɒnɪk,wordreference,train
data/raw/phonemeref_data/audio/storeroom/en1085240.mp3,storeroom,/ˈstɔːrruːm/,stɔrrum,wordreference,train
data/raw/phonemeref_data/audio/randomly/en069415.mp3,randomly,/ˈrændəmli/,rændəmli,wordreference,train
data/raw/phonemeref_data/audio/balance/en006264.mp3,balance,/ˈbæləns/,bæləns,wordreference,train
data/raw/phonemeref_data/audio/descriptions/en024079.mp3,descriptions,/dɪˈskrɪpʃən/,dɪskrɪpʃən,wordreference,train
data/raw/phonemeref_data/audio/infantile/en1046004.mp3,infantile,/ˈɪnfəntaɪl/,ɪnfəntaɪl,wordreference,train
data/raw/phonemeref_data/audio/irritations/en1048522.mp3,irritations,/ˌɪrɪˈteɪʃən/,ɪrɪteɪʃən,wordreference,train
data/raw/phonemeref_data/audio/connects/en018359.mp3,connects,/kəˈnɛkt/,kənɛkt,wordreference,train
data/raw/phonemeref_data/audio/ascend/en1005570.mp3,ascend,/əˈsɛnd/,əsɛnd,wordreference,train
data/raw/phonemeref_data/audio/grapevine/en1038803.mp3,grapevine,/ˈgreɪpvaɪn/,greɪpvaɪn,wordreference,train
data/raw/phonemeref_data/audio/thrill/en089825.mp3,thrill,/ˈθrɪl/,θrɪl,wordreference,train
data/raw/phonemeref_data/audio/hyperbole/en1043382.mp3,hyperbole,/haɪˈpɜːrbəli/,haɪpɜrbəli,wordreference,train
data\speechocean\audio\so_train_01381.wav,BUT GO ON AND LET ME HEAR YOU,bətgoʊənændlɛtmihɪəju,bətgoʊənændlɛtmihɪəju,speechocean762,test
data/raw/phonemeref_data/audio/blank/en008515.mp3,blank,/ˈblæŋk/,blæŋk,wordreference,train
data/raw/phonemeref_data/audio/interrelated/en1047637.mp3,interrelated,/ˌɪntərrɪˈleɪtɪd/,ɪntərrɪleɪtɪd,wordreference,train
data/raw/phonemeref_data/audio/unbridled/en1093075.mp3,unbridled,/ʌnˈbraɪdəld/,ʌnbraɪdəld,wordreference,train
data/raw/phonemeref_data/audio/gin/en038461.mp3,gin,/ˈdʒɪn/,dʒɪn,wordreference,train
data/raw/phonemeref_data/audio/alignments/en002412.mp3,alignments,/əˈlaɪnmənt/,əlaɪnmənt,wordreference,train
data/raw/phonemeref_data/audio/descend/en024046.mp3,descend,/dɪˈsɛnd/,dɪsɛnd,wordreference,train
data/raw/phonemeref_data/audio/concerning/en017976.mp3,concerning,/kənˈsɜːrnɪŋ/,kənsɜrnɪŋ,wordreference,train
data/raw/phonemeref_data/audio/deserving/en1023901.mp3,deserving,/dɪˈzɜːrvɪŋ/,dɪzɜrvɪŋ,wordreference,train
data/raw/phonemeref_data/audio/wallet/en096354.mp3,wallet,/ˈwɒlɪt/,wɒlɪt,wordreference,train
data/raw/phonemeref_data/audio/van/en095108.mp3,van,/ˈvæn/,væn,wordreference,train
data\speechocean\audio\so_train_00505.wav,HE PUSHED THE IDEA AWAY,hipʊʃtðiaɪdɪʌəweɪ,hipʊʃtðiaɪdɪʌəweɪ,speechocean762,validation
data/raw/phonemeref_data/audio/analogy/en1003795.mp3,analogy,/əˈnælədʒi/,ənælədʒi,wordreference,train
data/raw/phonemeref_data/audio/glands/en038684.mp3,glands,/ˈglænd/,glænd,wordreference,train
data/raw/phonemeref_data/audio/hounds/en044209.mp3,hounds,/ˈhaʊnd/,haʊnd,wordreference,train
data/raw/phonemeref_data/audio/unfolds/en093819.mp3,unfolds,/ˌʌnˈfəʊld/,ʌnfoʊld,wordreference,train
data/raw/phonemeref_data/audio/romances/en073944.mp3,romances,/rəˈmæns/,rəmæns,wordreference,train
data/raw/phonemeref_data/audio/articulation/en1005481.mp3,articulation,/ɑːrˌtɪkjuˈleɪʃən/,ɑrtɪkjuleɪʃən,wordreference,train
data/raw/phonemeref_data/audio/supremacy/en1086853.mp3,supremacy,/suˈprɛməsi/,suprɛməsi,wordreference,train
data/raw/phonemeref_data/audio/desirability/en1023924.mp3,desirability,/dɪˌzaɪərəˈbɪlɪti/,dɪzaɪərəbɪlɪti,wordreference,train
data/raw/phonemeref_data/audio/gag/en037513.mp3,gag,/ˈgæg/,gæg,wordreference,train
data/raw/phonemeref_data/audio/repressed/en1073410.mp3,repressed,/rɪˈprɛst/,rɪprɛst,wordreference,train
data\speechocean\audio\so_train_01738.wav,ONE TWICE AND THE THIRD TIME DEATH,wəntwaɪsændðəθɜrdtaɪmdɛθ,wəntwaɪsændðəθɜrdtaɪmdɛθ,speechocean762,test
